App Name,App Id,Platform,Keyword,Store Domain,Store,Note,Last Update,Ranking,Change,Popularity,Difficulty,Apps in Ranking,Tags
BLW Baby Introdução Alimentar,6758321287,iphone,tracker,br,🇧🇷 Brazil,verbatim from current keywords.txt,2026-05-23 02:45:21 +0000,1000,0,43,61,220,tracker;short;own
BLW Baby Introdução Alimentar,6758321287,iphone,comida bebê,br,🇧🇷 Brazil,2-gram from current subtitle.txt,2026-05-23 02:45:22 +0000,1000,0,5,55,231,food;short;own
BLW Baby Introdução Alimentar,6758321287,iphone,primeiro alimento,br,🇧🇷 Brazil,verbatim from current keywords.txt,2026-05-23 02:45:22 +0000,3,0,5,9,9,intro_alimentar;short;own
BLW Baby Introdução Alimentar,6758321287,iphone,6 meses diário,br,🇧🇷 Brazil,3-gram from current subtitle.txt,2026-05-23 02:45:23 +0000,1,0,5,37,2,intro_alimentar;long;own
BLW Baby Introdução Alimentar,6758321287,iphone,comida bebê 6 meses,br,🇧🇷 Brazil,cross-field composition (Apple substring matching),2026-05-23 02:45:23 +0000,10,0,5,53,72,intro_alimentar;long;own
BLW Baby Introdução Alimentar,6758321287,iphone,blw baby introdução,br,🇧🇷 Brazil,3-gram from current name.txt,2026-05-23 02:45:24 +0000,1,0,5,9,17,blw;long;own
BLW Baby Introdução Alimentar,6758321287,iphone,desengasgo,br,🇧🇷 Brazil,"Mundo BLW exclusive — possibly gold (low comp,2026-05-23 02:46:49 +0000,1000,0,5,5,0,
BLW Baby Introdução Alimentar,6758321287,iphone,cardápio semanal bebê,br,🇧🇷 Brazil,user intent: meal planning,2026-05-23 02:46:59 +0000,1000,0,5,9,27,recipes;long;own
BLW Baby Introdução Alimentar,6758321287,iphone,blw cortes,br,🇧🇷 Brazil,Mundo BLW: cortes corretos e seguros,2026-05-23 02:46:58 +0000,1000,0,5,38,2,blw;short;competitor
BLW Baby Introdução Alimentar,6758321287,iphone,pediatria alimentar,br,🇧🇷 Brazil,professional credibility,2026-05-23 02:47:00 +0000,1000,0,5,5,4,nutrition;short;own
BLW Baby Introdução Alimentar,6758321287,iphone,papinha bebê,br,🇧🇷 Brazil,natural,2026-05-23 02:47:00 +0000,1000,0,5,5,14,papinha;short;own
BLW Baby Introdução Alimentar,6758321287,iphone,papinha 6 meses,br,🇧🇷 Brazil,BR-specific phrase,2026-05-23 02:46:55 +0000,1000,0,5,5,0,papinha;long;own
BLW Baby Introdução Alimentar,6758321287,iphone,começar introdução alimentar,br,🇧🇷 Brazil,user intent: just started,2026-05-23 02:46:54 +0000,1000,0,5,5,0,intro_alimentar;long;own
BLW Baby Introdução Alimentar,6758321287,iphone,pais primeira vez,br,🇧🇷 Brazil,alternative parent self-ID,2026-05-23 02:46:57 +0000,1000,0,5,5,1,audience;long;own
BLW Baby Introdução Alimentar,6758321287,iphone,nutricionista materno infantil,br,🇧🇷 Brazil,specific authority term,2026-05-23 02:46:56 +0000,1000,0,5,5,0,nutrition;long;competitor
BLW Baby Introdução Alimentar,6758321287,iphone,planejamento alimentar bebê,br,🇧🇷 Brazil,Mundo BLW: planejamento alimentar,2026-05-23 02:46:52 +0000,1000,0,5,9,18,recipes;long;competitor
BLW Baby Introdução Alimentar,6758321287,iphone,guia introdução alimentar,br,🇧🇷 Brazil,Mundo BLW phrase: guia,2026-05-23 02:46:50 +0000,1000,0,5,18,3,intro_alimentar;long;competitor
BLW Baby Introdução Alimentar,6758321287,iphone,blw tracker baby led,br,🇧🇷 Brazil,our ASC display name,2026-05-23 02:46:53 +0000,1,0,5,5,37,brand;long;own
BLW Baby Introdução Alimentar,6758321287,iphone,comida bebê 7 meses,br,🇧🇷 Brazil,long-tail age + food,2026-05-23 02:46:52 +0000,14,0,5,58,72,food;long;own
BLW Baby Introdução Alimentar,6758321287,iphone,alimentação bebê,br,🇧🇷 Brazil,all top-3 competitors use this,2026-05-23 02:46:47 +0000,91,0,5,50,182,food;short;competitor
BLW Baby Introdução Alimentar,6758321287,iphone,introdução alimentar bebê,br,🇧🇷 Brazil,natural query expansion,2026-05-23 02:46:46 +0000,5,0,5,13,23,intro_alimentar;long;own
BLW Baby Introdução Alimentar,6758321287,iphone,nutrição bebê,br,🇧🇷 Brazil,Bebê de Nutri angle,2026-05-23 02:46:48 +0000,1000,0,5,53,230,nutrition;short;competitor
BLW Baby Introdução Alimentar,6758321287,iphone,nutrição infantil,br,🇧🇷 Brazil,broader professional term,2026-05-23 02:46:48 +0000,1000,0,5,46,232,nutrition;short;competitor
BLW Baby Introdução Alimentar,6758321287,iphone,intolerância alimentar bebê,br,🇧🇷 Brazil,related medical concern,2026-05-23 02:46:42 +0000,1000,0,5,5,4,safety;long;own
BLW Baby Introdução Alimentar,6758321287,iphone,alergia alimentar bebê,br,🇧🇷 Brazil,high-emotion mom search,2026-05-23 02:46:41 +0000,1000,0,5,11,24,safety;long;own
BLW Baby Introdução Alimentar,6758321287,iphone,rastreador bebê,br,🇧🇷 Brazil,PT equivalent,2026-05-23 02:46:45 +0000,1000,0,5,52,222,tracker;short;own
BLW Baby Introdução Alimentar,6758321287,iphone,papinha caseira,br,🇧🇷 Brazil,differentiates from industrial papinhas,2026-05-23 02:46:43 +0000,1000,0,5,5,0,papinha;short;own
BLW Baby Introdução Alimentar,6758321287,iphone,bebê 1 ano,br,🇧🇷 Brazil,end of BLW phase,2026-05-23 02:46:39 +0000,1000,0,5,51,82,intro_alimentar;long;own
BLW Baby Introdução Alimentar,6758321287,iphone,receitas papinha,br,🇧🇷 Brazil,expanded form,2026-05-23 02:46:38 +0000,1000,0,5,5,6,recipes;short;own
BLW Baby Introdução Alimentar,6758321287,iphone,registrar alimentos bebê,br,🇧🇷 Brazil,tracker action — our core feature,2026-05-23 02:46:40 +0000,1000,0,5,11,17,tracker;long;own
BLW Baby Introdução Alimentar,6758321287,iphone,cardápio infantil,br,🇧🇷 Brazil,Garfinho exact subtitle hint,2026-05-23 02:46:40 +0000,1000,0,5,19,193,recipes;short;competitor
BLW Baby Introdução Alimentar,6758321287,iphone,lanche infantil,br,🇧🇷 Brazil,broader,2026-05-23 02:47:07 +0000,1000,0,5,15,4,recipes;short;own
BLW Baby Introdução Alimentar,6758321287,iphone,alimentação infantil,br,🇧🇷 Brazil,Bebê de Nutri / Garfinho subtitle,2026-05-23 02:47:06 +0000,1000,0,5,13,15,food;short;competitor
BLW Baby Introdução Alimentar,6758321287,iphone,blw tradicional,br,🇧🇷 Brazil,Pippin description: BLW e tradicional,2026-05-23 02:46:37 +0000,1000,0,5,5,0,blw;short;competitor
BLW Baby Introdução Alimentar,6758321287,iphone,baby led weaning,br,🇧🇷 Brazil,exact-match for BLW initialism,2026-05-23 02:46:36 +0000,1000,0,7,9,167,english;long;competitor
BLW Baby Introdução Alimentar,6758321287,iphone,blw receitas,br,🇧🇷 Brazil,BLW Brasil description: receitas + cardápios,2026-05-23 02:47:02 +0000,8,0,5,13,15,blw;short;competitor
BLW Baby Introdução Alimentar,6758321287,iphone,receitas saudáveis bebê,br,🇧🇷 Brazil,health angle,2026-05-23 02:47:05 +0000,1000,0,5,17,36,recipes;long;own
BLW Baby Introdução Alimentar,6758321287,iphone,alergênicos bebê,br,🇧🇷 Brazil,scientific phrasing — Bebê de Nutri angle,2026-05-23 02:47:04 +0000,1000,0,5,5,2,safety;short;competitor
BLW Baby Introdução Alimentar,6758321287,iphone,blw bebê,br,🇧🇷 Brazil,competitor combo BLW Brasil + Pippin both use,2026-05-23 02:47:05 +0000,8,0,5,15,42,blw;short;competitor
BLW Baby Introdução Alimentar,6758321287,iphone,receitas 6 meses,br,🇧🇷 Brazil,age + recipe combo,2026-05-23 02:47:02 +0000,1,0,5,5,1,recipes;long;own
BLW Baby Introdução Alimentar,6758321287,iphone,alimentação complementar,br,🇧🇷 Brazil,es-ES variant — relevant for crossover,2026-05-23 02:47:03 +0000,1000,0,5,18,3,food;short;competitor
BLW Baby Introdução Alimentar,6758321287,iphone,tracker bebê,br,🇧🇷 Brazil,EN keyword that ranks in BR,2026-05-23 02:46:37 +0000,123,0,5,63,228,tracker;short;own
BLW Baby Introdução Alimentar,6758321287,iphone,introdução alimentar 6 meses,br,🇧🇷 Brazil,phase-specific long-tail,2026-05-23 02:46:37 +0000,1,0,5,5,1,intro_alimentar;long;own
BLW Baby Introdução Alimentar,6758321287,iphone,lanche bebê,br,🇧🇷 Brazil,Mundo BLW: lancheira,2026-05-23 02:47:07 +0000,1000,0,5,59,211,recipes;short;competitor
BLW Baby Introdução Alimentar,6758321287,iphone,primeiros alimentos bebê,br,🇧🇷 Brazil,expanded form,2026-05-23 02:47:08 +0000,2,0,5,5,5,intro_alimentar;long;competitor
BLW Baby Introdução Alimentar,6758321287,iphone,engasgo bebê,br,🇧🇷 Brazil,common typo/variant of desengasgo,2026-05-23 02:46:40 +0000,1000,0,5,28,1,safety;short;own
BLW Baby Introdução Alimentar,6758321287,iphone,baby first foods,br,🇧🇷 Brazil,EN phase term,2026-05-23 02:46:41 +0000,37,0,5,9,127,english;long;competitor
BLW Baby Introdução Alimentar,6758321287,iphone,acompanhamento bebê,br,🇧🇷 Brazil,tracker intent,2026-05-23 02:46:38 +0000,1000,0,5,57,213,tracker;short;own
BLW Baby Introdução Alimentar,6758321287,iphone,primeira papinha,br,🇧🇷 Brazil,user moment-of-need query,2026-05-23 02:46:39 +0000,1000,0,5,5,0,papinha;short;own
BLW Baby Introdução Alimentar,6758321287,iphone,mundo blw,br,🇧🇷 Brazil,brand search — captures users looking for Mundo BLW,2026-05-23 02:46:44 +0000,1000,0,5,36,21,competitor_brand;short;competitor
BLW Baby Introdução Alimentar,6758321287,iphone,cardápio bebê,br,🇧🇷 Brazil,Garfinho uses this — pediatric menu,2026-05-23 02:46:45 +0000,1000,0,5,52,155,recipes;short;competitor
BLW Baby Introdução Alimentar,6758321287,iphone,blw tracker,br,🇧🇷 Brazil,our exact name brand,2026-05-23 02:46:42 +0000,1,0,5,11,74,brand;short;own
BLW Baby Introdução Alimentar,6758321287,iphone,comida 6 meses,br,🇧🇷 Brazil,user intent: what to feed at 6mo,2026-05-23 02:46:43 +0000,57,0,5,66,83,food;long;own
BLW Baby Introdução Alimentar,6758321287,iphone,primeiros alimentos,br,🇧🇷 Brazil,Pippin uses this term,2026-05-23 02:46:48 +0000,4,0,5,9,9,intro_alimentar;short;competitor
BLW Baby Introdução Alimentar,6758321287,iphone,bebê 7 meses,br,🇧🇷 Brazil,next phase — long-tail volume,2026-05-23 02:46:45 +0000,1000,0,5,74,4,intro_alimentar;long;own
BLW Baby Introdução Alimentar,6758321287,iphone,acompanhar introdução alimentar,br,🇧🇷 Brazil,tracker intent verb,2026-05-23 02:46:46 +0000,1000,0,5,5,0,intro_alimentar;long;own
BLW Baby Introdução Alimentar,6758321287,iphone,bebê 8 meses,br,🇧🇷 Brazil,phase progression,2026-05-23 02:46:52 +0000,1000,0,5,67,5,intro_alimentar;long;own
BLW Baby Introdução Alimentar,6758321287,iphone,baby food tracker,br,🇧🇷 Brazil,EN tool intent,2026-05-23 02:46:53 +0000,36,0,5,15,227,english;long;own
BLW Baby Introdução Alimentar,6758321287,iphone,rastrear alimentação bebê,br,🇧🇷 Brazil,tracker intent in PT,2026-05-23 02:46:50 +0000,1000,0,5,5,0,tracker;long;own
BLW Baby Introdução Alimentar,6758321287,iphone,mãe primeira viagem,br,🇧🇷 Brazil,BLW Brasil testimonial uses this phrase,2026-05-23 02:46:51 +0000,1000,0,5,5,2,audience;long;competitor
BLW Baby Introdução Alimentar,6758321287,iphone,texturas bebê,br,🇧🇷 Brazil,Mundo BLW: texturas corretas,2026-05-23 02:46:56 +0000,1000,0,5,5,1,safety;short;competitor
BLW Baby Introdução Alimentar,6758321287,iphone,cortes seguros bebê,br,🇧🇷 Brazil,expanded,2026-05-23 02:46:56 +0000,1000,0,5,28,1,safety;long;competitor
BLW Baby Introdução Alimentar,6758321287,iphone,controle alimentação bebê,br,🇧🇷 Brazil,tool intent in PT,2026-05-23 02:46:54 +0000,1000,0,5,33,14,tracker;long;own
BLW Baby Introdução Alimentar,6758321287,iphone,blw método,br,🇧🇷 Brazil,BLW Brasil promotes the 'método BLW',2026-05-23 02:46:55 +0000,1000,0,5,28,2,blw;short;competitor
BLW Baby Introdução Alimentar,6758321287,iphone,desengasgo bebê,br,🇧🇷 Brazil,expanded form,2026-05-23 02:46:59 +0000,1000,0,5,5,0,safety;short;competitor
BLW Baby Introdução Alimentar,6758321287,iphone,diário alimentar bebê,br,🇧🇷 Brazil,current keyword + bebê,2026-05-23 02:47:00 +0000,13,0,5,21,72,tracker;long;own
BLW Baby Introdução Alimentar,6758321287,iphone,cortes seguros,br,🇧🇷 Brazil,Mundo BLW differentiator,2026-05-23 02:46:57 +0000,1000,0,5,10,4,safety;short;competitor
BLW Baby Introdução Alimentar,6758321287,iphone,maternidade alimentação,br,🇧🇷 Brazil,broader maternidade niche,2026-05-23 02:46:58 +0000,13,0,5,13,18,audience;short;own
BLW Baby Introdução Alimentar,6758321287,iphone,feeding diary baby,br,🇧🇷 Brazil,EN diary tool,2026-05-23 02:47:04 +0000,20,0,5,35,139,english;long;own
BLW Baby Introdução Alimentar,6758321287,iphone,papinha,br,🇧🇷 Brazil,"head term,2026-05-23 02:47:01 +0000,1000,0,5,5,16,
BLW Baby Introdução Alimentar,6758321287,iphone,baby introdução alimentar,br,🇧🇷 Brazil,3-gram from current name.txt,2026-05-23 02:45:24 +0000,1,0,5,9,17,intro_alimentar;long;own
BLW Baby Introdução Alimentar,6758321287,iphone,bebê 6,br,🇧🇷 Brazil,2-gram from current subtitle.txt,2026-05-23 02:45:25 +0000,127,0,5,59,224,food;short;own
BLW Baby Introdução Alimentar,6758321287,iphone,baby introdução,br,🇧🇷 Brazil,2-gram from current name.txt,2026-05-23 02:45:25 +0000,1,0,5,9,19,intro_alimentar;short;own
BLW Baby Introdução Alimentar,6758321287,iphone,meses,br,🇧🇷 Brazil,1-gram from current subtitle.txt,2026-05-23 02:45:26 +0000,1000,0,5,45,235,intro_alimentar;short;own
BLW Baby Introdução Alimentar,6758321287,iphone,bebê 6 meses,br,🇧🇷 Brazil,3-gram from current subtitle.txt,2026-05-23 02:45:27 +0000,5,0,5,63,7,intro_alimentar;long;own
BLW Baby Introdução Alimentar,6758321287,iphone,comida bebê 6,br,🇧🇷 Brazil,3-gram from current subtitle.txt,2026-05-23 02:45:27 +0000,16,0,5,59,57,food;long;own
BLW Baby Introdução Alimentar,6758321287,iphone,diário,br,🇧🇷 Brazil,1-gram from current subtitle.txt,2026-05-23 02:45:28 +0000,1000,0,5,60,226,tracker;short;own
BLW Baby Introdução Alimentar,6758321287,iphone,alimentar,br,🇧🇷 Brazil,1-gram from current name.txt,2026-05-23 02:45:29 +0000,29,0,5,58,241,food;short;own
BLW Baby Introdução Alimentar,6758321287,iphone,blw baby,br,🇧🇷 Brazil,2-gram from current name.txt,2026-05-23 02:45:29 +0000,1,0,5,17,116,blw;short;own
BLW Baby Introdução Alimentar,6758321287,iphone,baby,br,🇧🇷 Brazil,1-gram from current name.txt,2026-05-23 02:45:30 +0000,1000,0,52,60,199,food;short;own
BLW Baby Introdução Alimentar,6758321287,iphone,bebê,br,🇧🇷 Brazil,1-gram from current subtitle.txt,2026-05-23 02:45:30 +0000,1000,0,5,63,194,food;short;own
BLW Baby Introdução Alimentar,6758321287,iphone,introdução alimentar,br,🇧🇷 Brazil,2-gram from current name.txt,2026-05-23 02:45:31 +0000,20,0,5,17,46,intro_alimentar;short;own
BLW Baby Introdução Alimentar,6758321287,iphone,receitas bebê,br,🇧🇷 Brazil,verbatim from current keywords.txt,2026-05-23 02:45:31 +0000,197,0,5,44,198,recipes;short;own
BLW Baby Introdução Alimentar,6758321287,iphone,maternidade,br,🇧🇷 Brazil,verbatim from current keywords.txt,2026-05-23 02:45:32 +0000,108,0,5,57,206,audience;short;own
BLW Baby Introdução Alimentar,6758321287,iphone,alimentação,br,🇧🇷 Brazil,verbatim from current keywords.txt,2026-05-23 02:45:33 +0000,1000,0,27,72,223,food;short;own
BLW Baby Introdução Alimentar,6758321287,iphone,comida,br,🇧🇷 Brazil,1-gram from current subtitle.txt,2026-05-23 02:45:34 +0000,1000,0,59,83,209,food;short;own
BLW Baby Introdução Alimentar,6758321287,iphone,comida saudável,br,🇧🇷 Brazil,verbatim from current keywords.txt,2026-05-23 02:45:34 +0000,79,0,5,49,199,food;short;own
BLW Baby Introdução Alimentar,6758321287,iphone,beb,br,🇧🇷 Brazil,verbatim from current keywords.txt,2026-05-23 02:45:35 +0000,1000,0,21,63,227,food;short;own
BLW Baby Introdução Alimentar,6758321287,iphone,introdução,br,🇧🇷 Brazil,1-gram from current name.txt,2026-05-23 02:45:35 +0000,8,0,5,19,46,intro_alimentar;short;own
BLW Baby Introdução Alimentar,6758321287,iphone,introdução alimentar blw,br,🇧🇷 Brazil,cross-field composition (Apple substring matching),2026-05-23 02:45:36 +0000,4,0,5,13,20,blw;long;own
