App Name,App Id,Platform,Keyword,Store Domain,Store,Note,Last Update,Ranking,Change,Popularity,Difficulty,Apps in Ranking,Tags
Introdução Alimentar BLW Baby,6758321287,iphone,comida 6 meses,br,🇧🇷 Brazil,user intent: what to feed at 6mo,2026-08-18,OUT,0,5,87,85,food;long;own
Introdução Alimentar BLW Baby,6758321287,iphone,mundo blw,br,🇧🇷 Brazil,brand search — captures users looking for Mundo BLW,2026-08-18,OUT,0,5,36,19,competitor_brand;short;competitor
Introdução Alimentar BLW Baby,6758321287,iphone,rastreador bebê,br,🇧🇷 Brazil,PT equivalent,2026-08-18,OUT,0,5,44,240,tracker;short;own
Introdução Alimentar BLW Baby,6758321287,iphone,cardápio bebê,br,🇧🇷 Brazil,Garfinho uses this — pediatric menu,2026-08-18,OUT,0,5,50,226,recipes;short;competitor
Introdução Alimentar BLW Baby,6758321287,iphone,bebê 7 meses,br,🇧🇷 Brazil,next phase — long-tail volume,2026-08-18,OUT,0,5,81,21,intro_alimentar;long;own
Introdução Alimentar BLW Baby,6758321287,iphone,introdução alimentar bebê,br,🇧🇷 Brazil,natural query expansion,2026-08-18,OUT,0,5,13,35,intro_alimentar;long;own
Introdução Alimentar BLW Baby,6758321287,iphone,acompanhar introdução alimentar,br,🇧🇷 Brazil,tracker intent verb,2026-08-18,OUT,0,5,5,,intro_alimentar;long;own
Introdução Alimentar BLW Baby,6758321287,iphone,alimentação bebê,br,🇧🇷 Brazil,all top-3 competitors use this,2026-08-18,OUT,0,5,43,240,food;short;competitor
Introdução Alimentar BLW Baby,6758321287,iphone,nutrição infantil,br,🇧🇷 Brazil,broader professional term,2026-08-18,OUT,0,5,9,13,nutrition;short;competitor
Introdução Alimentar BLW Baby,6758321287,iphone,primeiros alimentos,br,🇧🇷 Brazil,Pippin uses this term,2026-08-18,OUT,0,5,5,8,intro_alimentar;short;competitor
Introdução Alimentar BLW Baby,6758321287,iphone,nutrição bebê,br,🇧🇷 Brazil,Bebê de Nutri angle,2026-08-18,OUT,0,5,39,245,nutrition;short;competitor
Introdução Alimentar BLW Baby,6758321287,iphone,rastrear alimentação bebê,br,🇧🇷 Brazil,tracker intent in PT,2026-08-18,OUT,0,5,5,1,tracker;long;own
Introdução Alimentar BLW Baby,6758321287,iphone,guia introdução alimentar,br,🇧🇷 Brazil,Mundo BLW phrase: guia,2026-08-18,OUT,0,5,12,5,intro_alimentar;long;competitor
Introdução Alimentar BLW Baby,6758321287,iphone,mãe primeira viagem,br,🇧🇷 Brazil,BLW Brasil testimonial uses this phrase,2026-08-18,OUT,0,5,5,3,audience;long;competitor
Introdução Alimentar BLW Baby,6758321287,iphone,planejamento alimentar bebê,br,🇧🇷 Brazil,Mundo BLW: planejamento alimentar,2026-08-18,OUT,0,5,9,24,recipes;long;competitor
Introdução Alimentar BLW Baby,6758321287,iphone,bebê 8 meses,br,🇧🇷 Brazil,phase progression,2026-08-18,OUT,0,5,73,12,intro_alimentar;long;own
Introdução Alimentar BLW Baby,6758321287,iphone,comida bebê 7 meses,br,🇧🇷 Brazil,long-tail age + food,2026-08-18,OUT,0,5,78,113,food;long;own
Introdução Alimentar BLW Baby,6758321287,iphone,controle alimentação bebê,br,🇧🇷 Brazil,tool intent in PT,2026-08-18,OUT,0,5,34,21,tracker;long;own
Introdução Alimentar BLW Baby,6758321287,iphone,começar introdução alimentar,br,🇧🇷 Brazil,user intent: just started,2026-08-18,OUT,0,5,5,,intro_alimentar;long;own
Introdução Alimentar BLW Baby,6758321287,iphone,blw método,br,🇧🇷 Brazil,BLW Brasil promotes the 'método BLW',2026-08-18,OUT,0,5,18,3,blw;short;competitor
Introdução Alimentar BLW Baby,6758321287,iphone,texturas bebê,br,🇧🇷 Brazil,Mundo BLW: texturas corretas,2026-08-18,OUT,0,5,5,1,safety;short;competitor
Introdução Alimentar BLW Baby,6758321287,iphone,nutricionista materno infantil,br,🇧🇷 Brazil,specific authority term,2026-08-18,OUT,0,5,5,,nutrition;long;competitor
Introdução Alimentar BLW Baby,6758321287,iphone,cortes seguros bebê,br,🇧🇷 Brazil,expanded,2026-08-18,OUT,0,5,28,1,safety;long;competitor
Introdução Alimentar BLW Baby,6758321287,iphone,pais primeira vez,br,🇧🇷 Brazil,alternative parent self-ID,2026-08-18,OUT,0,5,5,1,audience;long;own
Introdução Alimentar BLW Baby,6758321287,iphone,maternidade alimentação,br,🇧🇷 Brazil,broader maternidade niche,2026-08-18,OUT,0,5,13,19,audience;short;own
Introdução Alimentar BLW Baby,6758321287,iphone,cardápio semanal bebê,br,🇧🇷 Brazil,user intent: meal planning,2026-08-18,OUT,0,5,9,56,recipes;long;own
Introdução Alimentar BLW Baby,6758321287,iphone,desengasgo bebê,br,🇧🇷 Brazil,expanded form,2026-08-18,OUT,0,5,5,,safety;short;competitor
Introdução Alimentar BLW Baby,6758321287,iphone,papinha bebê,br,🇧🇷 Brazil,natural,2026-08-18,OUT,0,5,5,48,papinha;short;own
Introdução Alimentar BLW Baby,6758321287,iphone,diário alimentar bebê,br,🇧🇷 Brazil,current keyword + bebê,2026-08-18,OUT,0,5,34,139,tracker;long;own
Introdução Alimentar BLW Baby,6758321287,iphone,pediatria alimentar,br,🇧🇷 Brazil,professional credibility,2026-08-18,OUT,0,5,5,7,nutrition;short;own
Introdução Alimentar BLW Baby,6758321287,iphone,alimentação complementar,br,🇧🇷 Brazil,es-ES variant — relevant for crossover,2026-08-18,OUT,0,5,18,3,food;short;competitor
Introdução Alimentar BLW Baby,6758321287,iphone,feeding diary baby,br,🇧🇷 Brazil,EN diary tool,2026-08-18,OUT,0,5,40,213,english;long;own
Introdução Alimentar BLW Baby,6758321287,iphone,alergênicos bebê,br,🇧🇷 Brazil,scientific phrasing — Bebê de Nutri angle,2026-08-18,OUT,0,5,5,3,safety;short;competitor
Introdução Alimentar BLW Baby,6758321287,iphone,blw bebê,br,🇧🇷 Brazil,competitor combo BLW Brasil + Pippin both use,2026-08-18,OUT,0,5,17,59,blw;short;competitor
Introdução Alimentar BLW Baby,6758321287,iphone,receitas saudáveis bebê,br,🇧🇷 Brazil,health angle,2026-08-18,OUT,0,5,15,43,recipes;long;own
Introdução Alimentar BLW Baby,6758321287,iphone,alimentação infantil,br,🇧🇷 Brazil,Bebê de Nutri / Garfinho subtitle,2026-08-18,OUT,0,5,11,17,food;short;competitor
Introdução Alimentar BLW Baby,6758321287,iphone,lanche bebê,br,🇧🇷 Brazil,Mundo BLW: lancheira,2026-08-18,OUT,0,5,46,247,recipes;short;competitor
Introdução Alimentar BLW Baby,6758321287,iphone,lanche infantil,br,🇧🇷 Brazil,broader,2026-08-18,OUT,0,5,13,5,recipes;short;own
Introdução Alimentar BLW Baby,6758321287,iphone,primeiros alimentos bebê,br,🇧🇷 Brazil,expanded form,2026-08-18,OUT,0,5,5,6,intro_alimentar;long;competitor
